Country Name,Country Code,Series Name,Series Code,1966 [YR1966],1967 [YR1967],1968 [YR1968],1969 [YR1969],1970 [YR1970],1971 [YR1971],1972 [YR1972],1973 [YR1973],1974 [YR1974],1975 [YR1975],1976 [YR1976],1977 [YR1977],1978 [YR1978],1979 [YR1979],1980 [YR1980],1981 [YR1981],1982 [YR1982],1983 [YR1983],1984 [YR1984],1985 [YR1985],1986 [YR1986],1987 [YR1987],1988 [YR1988],1989 [YR1989],1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015]
Dominican Republic,DOM,Urban population (% of total population),SP.URB.TOTL.IN.ZS,36.073,37.106,38.153,39.207,40.274,41.351,42.437,43.527,44.626,45.729,46.838,47.948,49.061,50.175,51.29,52.401,53.05,53.323,53.596,53.868,54.14,54.412,54.684,54.955,55.226,55.497,55.767,56.037,56.752,57.598,58.441,59.276,60.107,60.933,61.753,62.565,63.371,64.605,66.003,67.37,68.71,70.02,71.3,72.542,73.753,74.827,75.802,76.749,77.67,78.566
Dominican Republic,DOM,Urban population growth (annual %),SP.URB.GROW,5.8851961725666,5.83313635883209,5.70763153410534,5.56961875313234,5.46967222254419,5.37113000581524,5.27279562215018,5.17576605048677,5.08579319113393,4.97759912244913,4.88845768071742,4.79050563556364,4.69561342897145,4.59078206313076,4.48125662822928,4.36700664077948,3.41136396949062,2.68788372551767,2.68128102671856,2.64322963237435,2.60869922835389,2.59065927488267,2.59065309285889,2.6056607491252,2.60371760055525,2.56349039328186,2.51097983241667,2.46572514538673,3.20073048025636,3.34997359927781,3.24827674876273,3.12345285466394,2.99941662570647,2.91339205685475,2.86364158534241,2.79678501279131,2.7237026688676,3.33699710741464,3.5134103182523,3.38611514561565,3.2639009551271,3.15199534705477,3.08754907254629,3.0321804973215,2.97044623184602,2.74638339836508,2.57022843655067,2.49153029568948,2.41666036509885,2.34303622631907
Ecuador,ECU,Urban population (% of total population),SP.URB.TOTL.IN.ZS,37.162,37.686,38.215,38.744,39.278,39.813,40.352,40.892,41.457,42.363,43.276,44.191,45.111,46.034,46.961,47.888,48.818,49.658,50.438,51.215,51.993,52.769,53.546,54.318,55.09,55.709,56.226,56.74,57.254,57.766,58.277,58.785,59.291,59.796,60.299,60.799,61.118,61.316,61.514,61.711,61.907,62.104,62.3,62.495,62.69,62.851,62.988,63.125,63.261,63.398
Ecuador,ECU,Urban population growth (annual %),SP.URB.GROW,4.33941526559783,4.31740407544173,4.30628816766038,4.27405428892526,4.24810836996373,4.20743268741727,4.18066782430208,4.14851817961634,4.1700113615322,4.93958839127819,4.88834292594463,4.824423165064,4.76843699845075,4.70890799991296,4.65112413551582,4.58410139233689,4.52328694391854,4.27713117129646,4.10771444304519,4.06025026671849,4.02360259865131,3.97156765867551,3.90268994131775,3.81408862476785,3.7313193132242,3.35477112837023,3.0343649876832,2.89317950937442,2.81306964986495,2.75884287419428,2.71081415204218,2.65744380406724,2.60888971177556,2.57379036859891,2.55075761062712,2.54546973479341,2.26040758867352,2.07213088277276,2.0619822695318,2.04416697398271,2.03821792841116,2.03585655806213,2.0193092495047,1.99499112930922,1.97184718035533,1.89836698895406,1.82026264040711,1.74969304059626,1.69881456105916,1.69616057494596
"Egypt, Arab Rep.",EGY,Urban population (% of total population),SP.URB.TOTL.IN.ZS,40.042,40.399,40.758,41.117,41.477,41.838,42.2,42.563,42.926,43.291,43.656,43.81,43.826,43.842,43.858,43.874,43.89,43.906,43.922,43.938,43.954,43.877,43.744,43.611,43.478,43.345,43.212,43.079,42.946,42.814,42.681,42.658,42.704,42.75,42.797,42.843,42.889,42.935,42.981,43.027,43.073,43.078,43.058,43.039,43.019,43,42.946,42.893,42.839,42.785
"Egypt, Arab Rep.",EGY,Urban population growth (annual %),SP.URB.GROW,3.43888163278555,3.37216172831069,3.31183569170669,3.23217648856807,3.15754214108628,3.06744004129793,3.01721572161235,3.00769508317785,3.00677466237047,3.05056294738529,3.06721752742556,2.66645952275462,2.4693298598074,2.54425410586156,2.62076275590629,2.63344265532399,2.65029545287856,2.74420504381761,2.79153196484363,2.79086555208778,2.77355575395196,2.5428997007561,2.4166332871585,2.36209109590357,2.25937346675624,2.10495969143368,2.01675104103998,1.98737205284092,1.93583681807462,1.88388775601768,1.84460735054546,2.1014963707947,2.25240668765514,2.22097987548327,2.18171596199955,2.16384500441365,2.19841365576193,2.19505260500755,2.13874688144954,2.09031036470576,2.05345276493424,1.96328035872334,1.91194642943421,1.91201820310785,1.98116039971524,2.16346474675773,2.13592791674744,2.19221928766594,2.21782074687789,2.079125182945
El Salvador,SLV,Urban population (% of total population),SP.URB.TOTL.IN.ZS,39.033,39.134,39.236,39.337,39.439,39.544,40.043,40.543,41.046,41.551,42.058,42.565,43.075,43.586,44.099,44.612,45.127,45.642,46.16,46.677,47.195,47.714,48.234,48.754,49.274,49.794,50.315,51.417,52.704,53.988,55.268,56.537,57.8,58.357,58.912,59.464,60.014,60.561,61.107,61.648,62.187,62.774,63.678,64.57,65.452,66.325,67.187,68.036,68.874,69.7
El Salvador,SLV,Urban population growth (annual %),SP.URB.GROW,2.9590654028976,2.92201618635714,2.86836891485357,2.77240073248536,2.72430428252698,2.69311430880645,3.65483311053887,3.64793685766098,3.60554824532182,3.52298702181107,3.3997753249398,3.33065329619552,3.2792244136877,3.15030931463791,2.8688866626534,2.04377708658389,2.25680154149594,3.06764881541242,3.08253414227442,3.07138917575342,3.01341174395512,3.01471675249639,3.10086138929745,2.99521881861898,2.87249520107915,2.78400779092614,2.69592448655237,3.5755328804749,3.56817251894396,3.37123849467783,3.19108191629328,3.05189567018067,2.93320038235709,1.61565124993113,1.52944395884384,1.4283892376963,1.30703855910826,1.16605778902949,1.0435453690315,0.917230748141819,0.814524917663258,1.10003019993797,1.82557415552717,1.77085305006433,1.73109306184116,1.70559071762261,1.68058695225294,1.65019566330159,1.60956436279992,1.53844154963332
Equatorial Guinea,GNQ,Urban population (% of total population),SP.URB.TOTL.IN.ZS,26.592,26.682,26.773,26.863,26.954,27.045,27.136,27.227,27.319,27.41,27.502,27.594,27.687,27.779,27.872,27.965,28.058,28.151,29.028,29.94,30.871,31.817,32.78,33.755,34.745,35.748,36.766,37.792,38.831,40.494,42.187,43.893,45.616,47.35,49.092,50.832,52.573,54.307,56.033,57.74,59.431,61.1,62.745,64.358,65.94,67.488,69,69.544,70.083,70.616
Equatorial Guinea,GNQ,Urban population growth (annual %),SP.URB.GROW,2.51966121619117,2.58664295863099,2.56999663574346,1.44645442017795,-0.257183747472628,-1.25444079865736,-1.79876882407422,-2.0889347681328,-2.20780421863774,-2.21127338876261,-2.26127852260093,-1.35554831145656,0.148119510130088,1.45479734851883,3.41945673278358,5.31825184456181,6.46837684100189,6.77074908746405,9.18739863386614,8.63126722922773,7.93532742823401,7.32741952272584,6.9564063285804,6.75715773987246,6.63953127886386,6.55542024940634,6.50363302091341,6.45385211375712,6.43897368763826,7.96390885993309,7.91554151148431,7.83592936615122,7.76288149335638,7.66911488792694,8.08360381858775,8.36803726991838,8.09858679863775,7.8534195479421,7.6682135427641,7.53990912923087,7.48494603222043,7.45112950674857,7.40691598950807,7.31813553802184,7.18453537266005,6.79305053235993,6.4115675232704,4.91330212264587,4.80883086286954,4.67839838456807
Eritrea,ERI,Urban population (% of total population),SP.URB.TOTL.IN.ZS,11.828,12.2,12.358,12.517,12.678,12.841,13.006,13.173,13.341,13.511,13.684,13.857,14.033,14.211,14.39,14.572,14.755,14.94,15.182,15.757,16.351,16.962,17.592,18.239,18.905,19.59,20.294,21.015,21.755,22.514,23.293,24.088,24.903,25.735,26.587,27.455,28.341,29.244,30.164,31.099,32.051,33.017,34,34.585,35.175,35.771,36.372,36.979,37.59,38.206
Eritrea,ERI,Urban population growth (annual %),SP.URB.GROW,5.6189969866913,5.61157929432534,3.80223653443734,3.80537048289933,3.83953174845859,3.87476949690244,3.89090448181529,3.9019109899419,3.89920320925708,3.89528267620318,3.91074962801574,3.91556163264457,3.93186833559041,3.93757781313121,3.95114706389393,3.98195809951202,3.98400242015588,3.99287572208791,4.33506662654209,6.36656487085612,6.31782196761515,6.23803251445392,6.17384064180877,6.04766181219403,5.83612238623689,-1.7289709083154,-2.43347765354689,6.57978944098443,6.49692092472575,8.8940255665436,8.23604917835228,4.56274561163328,4.67944389740104,4.72779654739128,4.79009738761001,6.05725646498872,6.58989764932487,7.21204450132512,7.15054016663028,5.50464079218039,4.70875718243989,4.5565018205489,5.61810177071226,4.27140842948172,3.74047182272589,3.56350351789818,3.06012427527278,2.99189925859062,2.45620653897091,2.12318467799318
Estonia,EST,Urban population (% of total population),SP.URB.TOTL.IN.ZS,62.097,62.839,63.577,64.307,64.947,65.483,66.017,66.545,67.069,67.589,68.106,68.617,69.124,69.497,69.711,69.924,70.136,70.347,70.558,70.767,70.975,71.183,71.39,71.415,71.231,71.046,70.86,70.674,70.487,70.3,70.111,69.923,69.733,69.543,69.368,69.242,69.116,68.989,68.862,68.735,68.607,68.479,68.351,68.223,68.094,67.965,67.974,68.122,68.269,68.416
Estonia,EST,Urban population growth (annual %),SP.URB.GROW,2.29150256040484,1.9755597229782,2.09349092819433,2.19041323656346,2.08653328272892,2.0551983876148,1.93617145690377,1.75659232396242,1.64965352051443,1.5577940530198,1.47475885328423,1.48347796703197,1.42177406241694,1.09441146881614,0.910830491847218,1.0098538975329,1.02259728765148,0.987469469681079,0.951685748212546,0.962773843837866,1.03705627598724,1.07067822856527,0.912005968165926,0.433215095400045,-0.191542944102542,-0.762198743454186,-2.08634006163796,-2.83713063913536,-2.40355592824381,-2.05099612348055,-1.7446150004878,-1.40940009923868,-1.23268774368086,0.0216196646690687,0.23183289495095,-0.818771346779428,-0.815565256432265,-0.811590354293914,-0.782094568681874,-0.756789976535161,-0.776088125147073,-0.642967542479925,-0.455241457878645,-0.380188578712754,-0.41725864442961,-0.493242835001277,-0.34475460828661,-0.138346706837646,-0.046678138378712,0.280631504498476
Eswatini,SWZ,Urban population (% of total population),SP.URB.TOTL.IN.ZS,7.157,7.729,8.344,9.001,9.705,10.458,11.264,12.12,13.033,14.004,15.037,15.474,15.803,16.137,16.478,16.824,17.176,17.533,17.897,18.266,18.641,19.022,19.41,19.803,20.202,20.607,21.018,21.434,21.857,22.286,22.722,23.081,22.949,22.817,22.686,22.555,22.425,22.296,22.166,22.038,21.91,21.829,22.045,22.262,22.48,22.7,22.849,22.999,23.149,23.3
Eswatini,SWZ,Urban population growth (annual %),SP.URB.GROW,12.3998450958034,10.3568818343443,10.243149636609,10.159874499114,10.1619010306115,10.1572521967849,10.1567730451185,10.0989113266195,10.1242671549399,10.1560490103363,10.1944977338681,6.02515681970065,5.35226949382581,5.40184728270953,5.39804819640796,4.98368094631141,4.98593685037608,5.32414555963177,5.32590804448706,5.67889437960528,5.90700694832321,5.85501400658771,6.62589799585291,5.89477760918853,5.3355508741181,6.0804969478805,5.88214878576404,4.97176210326185,1.98397577670459,1.92655808654505,4.01454776954942,3.31356486561862,0.872116903618622,0.728673843007266,0.607975030947652,0.47326003431111,0.321764412171086,0.180194361825068,0.0711403230470545,-0.0063497573355704,-0.0381070134217559,0.209831704030784,1.52407068363579,1.43884996164704,1.43300090073122,1.46816746889403,1.20229703686888,1.27086201276789,1.32246610931627,1.36464573405613
Ethiopia,ETH,Urban population (% of total population),SP.URB.TOTL.IN.ZS,7.84,8.1,8.26,8.422,8.588,8.756,8.928,9.102,9.279,9.46,9.644,9.83,10.02,10.214,10.41,10.61,10.813,11.02,11.232,11.453,11.679,11.909,12.143,12.38,12.621,12.867,13.116,13.37,13.627,13.827,14.006,14.186,14.369,14.553,14.74,14.927,15.118,15.31,15.504,15.7,15.899,16.116,16.51,16.91,17.319,17.735,18.16,18.575,18.998,19.428
Ethiopia,ETH,Urban population growth (annual %),SP.URB.GROW,5.87547703054693,5.88356462169839,4.70867823391324,4.71078765472324,4.73813289488554,4.69442731513585,4.62976740278836,4.58108894770022,4.48078452995918,4.32969942816721,4.40504172097492,3.8061800142271,3.5745360272318,3.36585105476551,2.43628955485188,4.37153727948298,5.71468067431004,4.60503228599005,4.40492914115065,4.67375369609481,4.81534655388192,5.26374100187144,5.74554794344817,5.64731698003331,5.50453266494236,6.14169035897592,5.98619856403279,5.28334305945723,5.2467627152269,4.74003025927699,4.4898307272746,4.40512562619791,4.34224748508181,4.30051496710446,4.23557684937443,4.18194992753438,4.20441635341404,4.16791579475958,4.13159883909853,4.09589277615261,4.08627573930679,4.20717814789972,5.25400172848094,5.19746380080012,5.21088478232665,5.22389106918417,5.1957803337979,5.00914514744772,4.95714209926538,4.93355368457339
Faroe Islands,FRO,Urban population (% of total population),SP.URB.TOTL.IN.ZS,26.328,26.723,27.122,27.524,27.951,28.417,28.888,29.362,29.842,30.326,30.815,31.307,31.355,31.27,31.186,31.101,31.017,30.933,30.849,30.766,30.682,30.598,30.515,30.432,30.594,31.154,31.872,32.596,33.33,34.071,34.822,35.354,35.654,35.86,36.337,37.175,38.022,38.714,39.247,39.781,40.147,40.341,40.536,40.731,40.926,41.088,41.225,41.363,41.501,41.638
Faroe Islands,FRO,Urban population growth (annual %),SP.URB.GROW,4.29947159007438,2.59622624758863,2.54032314712783,2.47738623066397,2.60392070519585,2.8007891064616,2.77733616835406,2.74513415499301,2.73016999511194,2.69008118557897,2.65123053271587,2.61355906537626,1.31580845775112,1.01324118285418,1.01052545982232,1.01516191728211,0.983061251232128,0.864988129881892,0.771425187465991,0.70135548355834,0.675222011728665,0.734000048849674,0.763549644952114,0.847757144531324,0.510733389858267,0.391631954745164,0.547084726351411,0.245215026490837,0.0680087077355287,1.45781079414598,2.93798982718386,2.32157302898632,1.67054031442041,1.32896447630129,2.32320439136337,3.55837796789911,3.46981166044066,3.03237974519666,2.61976736912888,1.98192845584341,0.958382759680014,0.580903831201854,0.587740940106377,0.518425557561371,0.435025219418949,0.34766870482082,0.346464156167298,0.385221978741415,0.428500904779754,1.05344825444907
Fiji,FJI,Urban population (% of total population),SP.URB.TOTL.IN.ZS,33.18,33.604,33.987,34.371,34.758,35.147,35.538,35.93,36.324,36.721,37.119,37.319,37.469,37.619,37.769,37.919,38.07,38.221,38.372,38.523,38.675,39.327,40.085,40.845,41.611,42.381,43.156,43.933,44.713,45.496,46.282,46.732,47.123,47.515,47.908,48.3,48.692,49.085,49.479,49.871,50.264,50.657,51.146,51.658,52.171,52.683,53.196,53.706,54.216,54.726
Fiji,FJI,Urban population growth (annual %),SP.URB.GROW,4.62463222661431,3.78268734288636,3.40144505982783,3.26928377729634,3.16468609234784,3.05860840289034,2.93291129806283,2.78492792826238,2.7016885166446,2.7522341663126,2.93694684994353,2.67623903384165,2.76274673600205,2.85388212675115,2.86756506099179,2.85550906270697,2.84027159816506,2.82219645006702,2.81113584214126,2.74354515241944,2.46125386437799,3.29074046600007,3.17185882369773,2.96255321802159,2.85298163631629,2.39604382686261,2.07000281643012,2.08110440217851,1.96319366450828,1.91818012936737,2.25330274100665,1.97119914184161,1.99151074196605,1.98585523255741,1.92111334652935,1.86792250611192,1.82183005541335,1.78923239638711,1.77200648528469,1.73404794617401,1.71327721805212,1.63190217996907,1.64124420294959,1.51342637065858,1.40746476113547,1.32797483667207,1.26621818914863,1.21655352939236,1.17554362508096,1.11527739986231
Finland,FIN,Urban population (% of total population),SP.URB.TOTL.IN.ZS,60.48,61.295,62.106,62.908,63.704,64.523,65.366,66.197,67.019,67.831,68.634,69.423,70.202,70.97,71.727,72.528,73.373,74.202,75.015,75.808,76.567,77.291,78,78.691,79.367,79.843,80.128,80.409,80.688,80.963,81.223,81.466,81.707,81.946,82.183,82.368,82.503,82.638,82.772,82.905,83.037,83.168,83.299,83.429,83.77,84.313,84.841,85.125,85.175,85.225
Finland,FIN,Urban population growth (annual %),SP.URB.GROW,1.74327265691364,1.88009651870478,1.76340315141179,1.22504881208646,0.878678105255433,1.40364449621075,1.89323069231108,1.83121719326129,1.75763969536897,1.64817617691873,1.47830949266453,1.42276595271602,1.40298679726551,1.34360084155743,1.37209029162112,1.53706567672621,1.71862801907281,1.71948502704537,1.62405691653394,1.46862052187018,1.32103899404386,1.22475556947975,1.20382005254919,1.24301515138643,1.2987819794263,1.14410770475725,0.918226849077237,0.833929125477991,0.777430261533262,0.721897582550234,0.648659886733124,0.596105746824143,0.560873974652233,0.524180976119623,0.496415301116337,0.452527984505473,0.406146958535345,0.401973890354926,0.452371560777971,0.502793640628433,0.542867277881872,0.583073550661644,0.622924637607349,0.634201339099274,0.865385899923003,1.10967469180396,1.10008671573527,0.794913366886938,0.472281589887817,0.388059711338671
France,FRA,Urban population (% of total population),SP.URB.TOTL.IN.ZS,68.225,69.357,70.238,70.648,71.055,71.459,71.86,72.256,72.65,72.926,72.997,73.068,73.14,73.211,73.282,73.352,73.425,73.5,73.575,73.65,73.725,73.8,73.875,73.95,74.056,74.229,74.401,74.572,74.743,74.912,75.082,75.25,75.417,75.614,75.871,76.127,76.38,76.632,76.883,77.13,77.377,77.621,77.868,78.117,78.369,78.622,78.878,79.135,79.394,79.655
France,FRA,Urban population growth (annual %),SP.URB.GROW,2.7842179898121,2.67799446457925,2.21727078007419,1.4747086266673,1.45104553626985,1.45448472887621,1.42327222693688,1.33632960106064,1.2230438562975,0.940148255774622,0.563173905178237,0.569412428295176,0.584576056665891,0.586557245321428,0.641542252569604,0.672277762886187,0.681224187860529,0.636714814823197,0.606219565199262,0.622058192385842,0.623667814059719,0.633479363342132,0.632348637495744,0.611077167300203,0.624054065003541,1.11304160509647,0.729483995457269,0.664010409718045,0.602959078434012,0.589396275770598,0.583546767487175,0.580003913452126,0.592587181381237,0.777258648668536,1.02609018706937,1.06627720582144,1.06053654800967,1.03983279598815,1.06210370954027,1.07066966413981,1.01343461629162,0.931335018090846,0.875272981984948,0.832363289760852,0.814895002170066,0.805006988460646,0.809033957422758,0.841828230821577,0.795000594093388,0.683771061907009
French Polynesia,PYF,Urban population (% of total population),SP.URB.TOTL.IN.ZS,49.578,50.979,52.38,53.773,55.162,56.203,56.718,57.231,57.742,58.252,58.76,59.171,59.115,59.059,59.003,58.948,58.892,58.836,58.743,58.635,58.527,58.419,58.31,58.094,57.852,57.61,57.367,57.124,56.881,56.637,56.393,56.285,56.205,56.126,56.047,55.967,55.888,56.242,56.831,57.417,58.002,58.585,59.166,59.742,60.317,60.889,61.459,61.583,61.633,61.683
French Polynesia,PYF,Urban population growth (annual %),SP.URB.GROW,6.45529828433032,6.35285751189785,6.26745661200731,6.17589359590998,6.07985924465944,5.38365354402833,4.41248049089381,4.3408574493756,4.24344497227536,4.13945533133532,4.0515524463517,3.86769056849101,3.03505466118961,2.99157418312264,3.02699663347451,3.09487068224309,3.08185314172887,2.56437867542489,2.10785257251712,2.20718521598682,2.24845744465789,2.21031645657553,2.26457862547653,1.9946798348299,1.74625705855835,1.62286899639,1.49778695923735,1.42170537619799,1.33230628087879,1.20956837873062,1.17249574256491,1.4305688797335,1.45435375452888,1.46816044478474,1.50879753546036,1.48637079048582,1.44872112878611,2.17738420408675,2.53492234379594,2.48574348598075,2.42043280777465,2.18544206073036,1.83853965532446,1.58204574442311,1.48907740645678,1.46319886410261,1.39328263578879,0.705497238955549,0.717908014312707,0.739463552422834
Gabon,GAB,Urban population (% of total population),SP.URB.TOTL.IN.ZS,25.297,26.883,28.533,30.237,32,34.082,36.231,38.43,40.681,42.971,45.295,47.633,49.985,52.337,54.682,57,58.372,59.73,61.076,62.402,63.711,65,66.412,67.792,69.143,70.462,71.749,72.999,73.921,74.797,75.654,76.49,77.306,78.102,78.879,79.633,80.368,81.083,81.778,82.452,83.107,83.742,84.359,84.955,85.533,86.092,86.634,87.156,87.651,88.118
Gabon,GAB,Urban population growth (annual %),SP.URB.GROW,7.69462462417324,7.63151318263742,7.56912266785918,7.70320948330663,7.7930003529107,8.37547451067935,8.15948011284621,7.95942969135835,7.81577203240218,7.67399067495036,7.5503023691492,7.40201345686133,7.265446171175,7.10129613687905,6.93737931755243,6.76386384064914,5.03280234612187,4.98788550945015,4.94299335873525,4.87772540739337,4.82338649759255,4.76745286051215,4.92223383277739,4.81734864087178,4.70793163644995,4.59603166175353,4.4916273700471,4.38509469966213,3.86951761179335,3.73762174375035,3.65970894572659,3.60553688726738,3.57429079418666,3.54890961249381,3.54974250712575,3.56095543549978,3.57009007263004,3.5844525165144,3.6232785326017,3.68961842776437,3.77581619166747,3.85679503175068,3.92210984170203,3.99705847382003,4.09996879177844,4.17663412806507,4.1857879622497,4.10587923957758,3.90744566331908,3.61832311366208
"Gambia, The",GMB,Urban population (% of total population),SP.URB.TOTL.IN.ZS,15.433,16.379,17.373,18.41,19.496,20.63,21.814,22.941,23.675,24.426,25.193,25.974,26.772,27.585,28.414,29.256,30.113,31.008,32.007,33.019,34.049,35.094,36.155,37.226,38.312,39.41,40.52,41.586,42.472,43.362,44.258,45.155,46.057,46.961,47.868,48.775,49.683,50.555,51.288,52.02,52.751,53.481,54.211,54.937,55.662,56.384,57.105,57.82,58.528,59.228
"Gambia, The",GMB,Urban population growth (annual %),SP.URB.GROW,8.76983695009513,8.74553809975374,8.7407724308307,8.6678826332661,8.61747859126364,8.55964398250466,8.51937922718496,8.01414681044008,6.12061077646329,6.10405149529272,6.14238927354199,6.17498878101635,6.20281088941153,6.23440759620204,6.27576848289047,6.24060716401004,6.25285836233699,6.41926649238431,6.77982073664164,6.82124958843455,6.85707922295846,6.87719382734141,6.89731327050556,6.88729225946317,6.88377290431253,6.86739357762178,6.72393565473949,6.18312183146385,5.27348722319305,5.03749015269963,4.97389598944405,4.92887817962702,4.90998403681353,4.87276480162287,4.8093581717006,4.75076599940829,4.69472569610685,4.59157446514491,4.33218068112684,4.35949525678906,4.4165851065872,4.45778944316756,4.46073068507279,4.44395155203353,4.41224342084751,4.38583159000324,4.36513946955446,4.295494657383,4.19140572023042,4.07576459717774
Georgia,GEO,Urban population (% of total population),SP.URB.TOTL.IN.ZS,46.03,46.527,47.025,47.522,48.006,48.474,48.942,49.409,49.876,50.344,50.812,51.279,51.747,52.156,52.497,52.836,53.176,53.516,53.855,54.194,54.532,54.87,55.208,55.277,55.038,54.799,54.559,54.32,54.08,53.841,53.6,53.36,53.12,52.879,52.638,52.398,52.441,52.83,53.218,53.605,53.992,54.379,54.765,55.15,55.535,55.919,56.303,56.685,57.067,57.448
Georgia,GEO,Urban population growth (annual %),SP.URB.GROW,2.22690263319136,2.05484658629489,1.97171026857318,1.98697555497256,1.9791605003289,2.01089320168344,1.97178657733243,1.83038014267828,1.80905132548767,1.67200426288948,1.64636559636824,1.59650763084184,1.4923532367064,1.52356928848085,1.49456511050312,1.46402733758487,1.48807596600273,1.51621633615884,1.48533520003745,1.50416547397859,1.50994430794402,1.4434631851967,1.60427008870194,0.387549848552953,-0.460359303760107,0.268281554086853,0.335584058487873,0.329551199262866,-1.98224947204832,-4.20064123133957,-4.07814711931309,-3.65628054202644,-2.92503255564196,-2.51207710846829,-2.40145855729194,-2.0082231364141,-0.815217755242416,0.0636787812825021,0.112500652161642,0.0892880473841929,0.15084803514687,0.192552045667768,0.403545544001272,-0.187640081602738,-0.0338040788243874,-0.113096106861441,-0.0521900797364174,0.375199996686463,0.718598582760596,0.822919001311653
Germany,DEU,Urban population (% of total population),SP.URB.TOTL.IN.ZS,72.019,72.083,72.147,72.211,72.274,72.332,72.389,72.446,72.503,72.56,72.617,72.674,72.73,72.787,72.844,72.989,73.107,73.103,72.943,72.711,72.617,72.836,72.999,72.976,73.118,73.269,73.36,73.497,73.71,73.922,74.133,74.342,74.551,74.758,74.965,75.17,75.374,75.577,75.779,75.98,76.179,76.378,76.575,76.771,76.966,77.16,77.17,77.18,77.19,77.2
Germany,DEU,Urban population growth (annual %),SP.URB.GROW,0.92346530486239,0.546035314469638,0.533464121983711,0.881650860319198,0.41986863701414,0.263693388752995,0.55725393387149,0.393651778008364,0.117617758335478,-0.294259519818972,-0.350242384385307,-0.14791386743719,-0.010003693381795,0.122547561061477,0.285710576703395,0.351166261088232,0.0664248441628341,-0.267624344289567,-0.564774849383096,-0.542054058797321,-0.0835945049666029,0.454745788840994,0.614218844194254,0.741824997211081,1.05636514177316,0.934907555206193,0.88447037688919,0.843967294783864,0.636244936375524,0.58110599730858,0.574504624313762,0.427841044089846,0.295882538084872,0.341913193688455,0.411941893833571,0.441313650311012,0.439144630807111,0.324324959275838,0.245211652539077,0.208115300433845,0.148771505773609,0.127167671405373,0.0674524949232638,0.00224726200833851,0.100481934472227,-1.60197231472939,0.200687484378332,0.285857246854236,0.429833546326634,0.87865693932128
Ghana,GHA,Urban population (% of total population),SP.URB.TOTL.IN.ZS,26.656,27.254,27.86,28.473,28.958,29.174,29.392,29.61,29.829,30.049,30.27,30.492,30.714,30.938,31.163,31.388,31.614,31.842,32.209,32.896,33.591,34.293,35.004,35.719,36.441,37.17,37.905,38.644,39.39,40.14,40.896,41.654,42.418,43.184,43.929,44.601,45.275,45.951,46.63,47.308,47.988,48.669,49.351,50.031,50.713,51.394,52.073,52.748,53.419,54.086
Ghana,GHA,Urban population growth (annual %),SP.URB.GROW,4.65679984808342,4.63841777524758,4.62880280689705,4.66018976277153,4.34231725357574,3.49201160243509,3.52762367980571,3.59387744066227,3.61885544543341,3.62510695840571,3.62076365780893,3.69786836945527,3.79754094777443,3.83507005622058,3.7150737716225,3.60781455235497,3.71803361264816,3.84103908358464,3.86853615083074,4.39969135801808,4.40944352635155,4.46642015411653,4.54262706835999,4.5842137420433,4.58847959899194,4.51512362406313,4.4396270861411,4.3763619252584,4.27062197022124,4.19496358648733,4.16248990941187,4.18503459425157,4.23321222459598,4.22881912063348,4.22698334801559,4.1779283134726,4.2482545433143,4.19649482844463,4.13576058789423,4.10342759818215,4.06630997622966,4.01459532645514,3.96390305529739,3.90398708167934,3.82393962157783,3.77209578725329,3.77311183733799,3.74035654832644,3.6717041527447,3.60516095351136
Gibraltar,GIB,Urban population (% of total population),SP.URB.TOTL.IN.ZS,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
Gibraltar,GIB,Urban population growth (annual %),SP.URB.GROW,2.34371196445395,2.30201587652003,2.22288403314608,2.13250760546014,1.97936335198728,1.42875518945652,0.933967665672665,0.85640362345114,0.798746498634398,0.695941968029767,0.673379225676679,0.619481971881274,0.520926171842624,0.465825755218438,0.404520010398403,0.295380125455353,0.152560620415622,-0.0277209884307523,-0.232465451737191,-0.39678448214817,-0.587619739123692,-0.824267585549865,-0.966740540213664,-1.12054038421608,-1.34898873232267,-1.21168962446375,-0.159457137971897,0.639996265465746,0.602943003081102,0.475372965264868,0.287780465626925,0.265189511511502,0.260869713158702,0.213262085851877,0.16595717785441,-0.0721214556522241,0.614966065167533,1.45572303551829,1.45573190002895,1.51719659598826,1.47086509948869,1.37289637701367,1.33127773351264,1.37545661279669,1.42719195710431,1.39449236537241,1.43752181837621,0.777442704117779,0.126420318087511,0.209321014679124
